#:GATKReport.v1.1:5
#:GATKTable:10:1:%s:%s:%s:%s:%s:%s:%s:%s:%s:%s:;
#:GATKTable:Concat:Job logs for Concat
jobName                           exechosts  startTime      formattedStartTime    analysisName  iteration  intermediate  formattedDoneTime     runtime  doneTime     
ExampleUnifiedGenotyper-1-23_164  canoespark2  1353331492640  12-11-19 8:24:52:640  UnifiedGenotyper          1  true          12-11-19 8:25:07:909    15269  1353331507909
ExampleUnifiedGenotyper-1-56_165  canoespark3  1353331493024  12-11-19 8:24:53:024  UnifiedGenotyper          1  true          12-11-19 8:25:08:396    15372  1353331508396
ExampleUnifiedGenotyper-1-50_166  canoespark1  1353331492960  12-11-19 8:24:52:960  UnifiedGenotyper          1  true          12-11-19 8:25:08:747    15787  1353331508747
ExampleUnifiedGenotyper-1-44_167  canoespark3  1353331492892  12-11-19 8:24:52:892  UnifiedGenotyper          1  true          12-11-19 8:25:08:558    15666  1353331508558
ExampleUnifiedGenotyper-1-18_168  canoespark1  1353331492571  12-11-19 8:24:52:571  UnifiedGenotyper          1  true          12-11-19 8:25:08:192    15621  1353331508192
ExampleUnifiedGenotyper-1-6_169   canoespark1  1353331492410  12-11-19 8:24:52:410  UnifiedGenotyper          1  true          12-11-19 8:25:08:455    16045  1353331508455
ExampleUnifiedGenotyper-1-49_170  canoespark0  1353331492950  12-11-19 8:24:52:950  UnifiedGenotyper          1  true          12-11-19 8:25:09:022    16072  1353331509022
ExampleUnifiedGenotyper-1-55_171  canoespark2  1353331493015  12-11-19 8:24:53:015  UnifiedGenotyper          1  true          12-11-19 8:25:08:682    15667  1353331508682
ExampleUnifiedGenotyper-1-48_172  canoespark3  1353331492938  12-11-19 8:24:52:938  UnifiedGenotyper          1  true          12-11-19 8:25:08:872    15934  1353331508872
ExampleUnifiedGenotyper-1-63_173  canoespark2  1353331493112  12-11-19 8:24:53:112  UnifiedGenotyper          1  true          12-11-19 8:25:08:745    15633  1353331508745
ExampleUnifiedGenotyper-1-29_174  canoespark0  1353331492711  12-11-19 8:24:52:711  UnifiedGenotyper          1  true          12-11-19 8:25:08:663    15952  1353331508663
ExampleUnifiedGenotyper-1-4_175   canoespark3  1353331492368  12-11-19 8:24:52:368  UnifiedGenotyper          1  true          12-11-19 8:25:08:073    15705  1353331508073
ExampleUnifiedGenotyper-1-58_176  canoespark1  1353331493043  12-11-19 8:24:53:043  UnifiedGenotyper          1  true          12-11-19 8:25:09:022    15979  1353331509022
ExampleUnifiedGenotyper-1-13_178  canoespark0  1353331492504  12-11-19 8:24:52:504  UnifiedGenotyper          1  true          12-11-19 8:25:08:560    16056  1353331508560
ExampleUnifiedGenotyper-1-34_179  canoespark1  1353331492770  12-11-19 8:24:52:770  UnifiedGenotyper          1  true          12-11-19 8:25:08:207    15437  1353331508207
ExampleUnifiedGenotyper-1-61_180  canoespark0  1353331493086  12-11-19 8:24:53:086  UnifiedGenotyper          1  true          12-11-19 8:25:08:863    15777  1353331508863
ExampleUnifiedGenotyper-1-11_182  canoespark2  1353331492474  12-11-19 8:24:52:474  UnifiedGenotyper          1  true          12-11-19 8:25:08:281    15807  1353331508281
ExampleUnifiedGenotyper-1-39_183  canoespark2  1353331492831  12-11-19 8:24:52:831  UnifiedGenotyper          1  true          12-11-19 8:25:08:295    15464  1353331508295
ExampleUnifiedGenotyper-1-15_184  canoespark2  1353331492532  12-11-19 8:24:52:532  UnifiedGenotyper          1  true          12-11-19 8:25:08:481    15949  1353331508481
ExampleUnifiedGenotyper-1-51_185  canoespark2  1353331492970  12-11-19 8:24:52:970  UnifiedGenotyper          1  true          12-11-19 8:25:08:744    15774  1353331508744
ExampleUnifiedGenotyper-1-36_186  canoespark3  1353331492793  12-11-19 8:24:52:793  UnifiedGenotyper          1  true          12-11-19 8:25:09:019    16226  1353331509019
ExampleUnifiedGenotyper-1-27_187  canoespark2  1353331492693  12-11-19 8:24:52:693  UnifiedGenotyper          1  true          12-11-19 8:25:08:475    15782  1353331508475
ExampleUnifiedGenotyper-1-35_188  canoespark2  1353331492781  12-11-19 8:24:52:781  UnifiedGenotyper          1  true          12-11-19 8:25:08:533    15752  1353331508533
ExampleUnifiedGenotyper-1-7_189   canoespark2  1353331492424  12-11-19 8:24:52:424  UnifiedGenotyper          1  true          12-11-19 8:25:08:275    15851  1353331508275
ExampleUnifiedGenotyper-1-46_190  canoespark1  1353331492913  12-11-19 8:24:52:913  UnifiedGenotyper          1  true          12-11-19 8:25:08:850    15937  1353331508850
ExampleUnifiedGenotyper-1-30_192  canoespark1  1353331492722  12-11-19 8:24:52:722  UnifiedGenotyper          1  true          12-11-19 8:25:08:851    16129  1353331508851
ExampleUnifiedGenotyper-1-12_193  canoespark3  1353331492490  12-11-19 8:24:52:490  UnifiedGenotyper          1  true          12-11-19 8:25:08:852    16362  1353331508852
ExampleUnifiedGenotyper-1-10_194  canoespark1  1353331492461  12-11-19 8:24:52:461  UnifiedGenotyper          1  true          12-11-19 8:25:08:196    15735  1353331508196
ExampleUnifiedGenotyper-1-26_195  canoespark1  1353331492682  12-11-19 8:24:52:682  UnifiedGenotyper          1  true          12-11-19 8:25:08:480    15798  1353331508480
ExampleUnifiedGenotyper-1-20_196  canoespark3  1353331492597  12-11-19 8:24:52:597  UnifiedGenotyper          1  true          12-11-19 8:25:07:957    15360  1353331507957
ExampleUnifiedGenotyper-1-59_197  canoespark2  1353331493054  12-11-19 8:24:53:054  UnifiedGenotyper          1  true          12-11-19 8:25:09:064    16010  1353331509064
ExampleUnifiedGenotyper-1-54_198  canoespark1  1353331493004  12-11-19 8:24:53:004  UnifiedGenotyper          1  true          12-11-19 8:25:08:629    15625  1353331508629
ExampleUnifiedGenotyper-1-22_199  canoespark1  1353331492629  12-11-19 8:24:52:629  UnifiedGenotyper          1  true          12-11-19 8:25:08:436    15807  1353331508436
ExampleUnifiedGenotyper-1-8_200   canoespark3  1353331492436  12-11-19 8:24:52:436  UnifiedGenotyper          1  true          12-11-19 8:25:08:900    16464  1353331508900
ExampleUnifiedGenotyper-1-25_201  canoespark0  1353331492666  12-11-19 8:24:52:666  UnifiedGenotyper          1  true          12-11-19 8:25:08:459    15793  1353331508459

#:GATKTable:10:1:%s:%s:%s:%s:%s:%s:%s:%s:%s:%s:;
#:GATKTable:VariantEval:Job logs for VariantEval
jobName                        exechosts    startTime      formattedStartTime    analysisName  iteration  intermediate  formattedDoneTime     runtime  doneTime     
ExampleUnifiedGenotyper-2_191  canoespark2  1353331552254  12-11-19 8:25:52:254  VariantEval           1  false         12-11-19 8:26:06:684    14430  1353331566684

