#:GATKReport.v1.1:5
#:GATKTable:10:1:%s:%s:%s:%s:%s:%s:%s:%s:%s:%s:;
#:GATKTable:Concat:Job logs for Concat
jobName                             exechosts  startTime      formattedStartTime     analysisName  iteration  intermediate  formattedDoneTime      runtime  doneTime     
ExampleUnifiedGenotyper-1-155_1946  canoespark2  1353436774168  12-11-20 13:39:34:168  UnifiedGenotyper          1  true          12-11-20 13:40:36:659    62491  1353436836659
ExampleUnifiedGenotyper-1-236_1947  canoespark3  1353436840434  12-11-20 13:40:40:434  UnifiedGenotyper          1  true          12-11-20 13:41:18:059    37625  1353436878059
ExampleUnifiedGenotyper-1-219_1948  canoespark2  1353436832315  12-11-20 13:40:32:315  UnifiedGenotyper          1  true          12-11-20 13:41:26:559    54244  1353436886559
ExampleUnifiedGenotyper-1-206_1949  canoespark1  1353436824710  12-11-20 13:40:24:710  UnifiedGenotyper          1  true          12-11-20 13:41:26:462    61752  1353436886462
ExampleUnifiedGenotyper-1-114_1950  canoespark1  1353436728218  12-11-20 13:38:48:218  UnifiedGenotyper          1  true          12-11-20 13:39:55:948    67730  1353436795948
ExampleUnifiedGenotyper-1-233_1951  canoespark0  1353436839566  12-11-20 13:40:39:566  UnifiedGenotyper          1  true          12-11-20 13:41:32:915    53349  1353436892915
ExampleUnifiedGenotyper-1-178_1952  canoespark1  1353436789939  12-11-20 13:39:49:939  UnifiedGenotyper          1  true          12-11-20 13:40:38:224    48285  1353436838224
ExampleUnifiedGenotyper-1-214_1953  canoespark1  1353436829075  12-11-20 13:40:29:075  UnifiedGenotyper          1  true          12-11-20 13:41:39:071    69996  1353436899071
ExampleUnifiedGenotyper-1-184_1954  canoespark3  1353436796137  12-11-20 13:39:56:137  UnifiedGenotyper          1  true          12-11-20 13:40:27:570    31433  1353436827570
ExampleUnifiedGenotyper-1-145_1956  canoespark0  1353436768806  12-11-20 13:39:28:806  UnifiedGenotyper          1  true          12-11-20 13:40:14:786    45980  1353436814786
ExampleUnifiedGenotyper-1-103_1957  canoespark2  1353436721916  12-11-20 13:38:41:916  UnifiedGenotyper          1  true          12-11-20 13:39:37:278    55362  1353436777278
ExampleUnifiedGenotyper-1-173_1958  canoespark0  1353436785880  12-11-20 13:39:45:880  UnifiedGenotyper          1  true          12-11-20 13:40:48:975    63095  1353436848975
ExampleUnifiedGenotyper-1-225_1959  canoespark0  1353436836659  12-11-20 13:40:36:659  UnifiedGenotyper          1  true          12-11-20 13:41:53:469    76810  1353436913469
ExampleUnifiedGenotyper-1-11_1960   canoespark2  1353436658349  12-11-20 13:37:38:349  UnifiedGenotyper          1  true          12-11-20 13:38:40:512    62163  1353436720512
ExampleUnifiedGenotyper-1-70_1961   canoespark1  1353436708973  12-11-20 13:38:28:973  UnifiedGenotyper          1  true          12-11-20 13:39:20:233    51260  1353436760233
ExampleUnifiedGenotyper-1-172_1962  canoespark3  1353436785621  12-11-20 13:39:45:621  UnifiedGenotyper          1  true          12-11-20 13:40:52:798    67177  1353436852798
ExampleUnifiedGenotyper-1-177_1963  canoespark0  1353436789520  12-11-20 13:39:49:520  UnifiedGenotyper          1  true          12-11-20 13:40:40:433    50913  1353436840433
ExampleUnifiedGenotyper-1-101_1964  canoespark0  1353436721446  12-11-20 13:38:41:446  UnifiedGenotyper          1  true          12-11-20 13:39:34:998    53552  1353436774998
ExampleUnifiedGenotyper-1-240_1965  canoespark3  1353436843471  12-11-20 13:40:43:471  UnifiedGenotyper          1  true          12-11-20 13:41:32:538    49067  1353436892538
ExampleUnifiedGenotyper-1-245_1966  canoespark0  1353436849070  12-11-20 13:40:49:070  UnifiedGenotyper          1  true          12-11-20 13:41:39:103    50033  1353436899103
ExampleUnifiedGenotyper-1-151_1967  canoespark2  1353436771907  12-11-20 13:39:31:907  UnifiedGenotyper          1  true          12-11-20 13:40:33:153    61246  1353436833153
ExampleUnifiedGenotyper-1-61_1968   canoespark0  1353436658965  12-11-20 13:37:38:965  UnifiedGenotyper          1  true          12-11-20 13:38:30:849    51884  1353436710849
ExampleUnifiedGenotyper-1-32_1969   canoespark3  1353436658613  12-11-20 13:37:38:613  UnifiedGenotyper          1  true          12-11-20 13:38:33:628    55015  1353436713628
ExampleUnifiedGenotyper-1-248_1970  canoespark3  1353436852801  12-11-20 13:40:52:801  UnifiedGenotyper          1  true          12-11-20 13:41:46:556    53755  1353436906556
ExampleUnifiedGenotyper-1-74_1971   canoespark1  1353436712339  12-11-20 13:38:32:339  UnifiedGenotyper          1  true          12-11-20 13:39:38:715    66376  1353436778715
ExampleUnifiedGenotyper-1-75_1972   canoespark2  1353436713291  12-11-20 13:38:33:291  UnifiedGenotyper          1  true          12-11-20 13:39:25:191    51900  1353436765191
ExampleUnifiedGenotyper-1-92_1973   canoespark3  1353436719487  12-11-20 13:38:39:487  UnifiedGenotyper          1  true          12-11-20 13:40:08:890    89403  1353436808890
ExampleUnifiedGenotyper-1-174_1974  canoespark1  1353436786873  12-11-20 13:39:46:873  UnifiedGenotyper          1  true          12-11-20 13:40:20:716    33843  1353436820716
ExampleUnifiedGenotyper-1-161_1975  canoespark0  1353436778435  12-11-20 13:39:38:435  UnifiedGenotyper          1  true          12-11-20 13:40:49:070    70635  1353436849070
ExampleUnifiedGenotyper-1-152_1976  canoespark3  1353436772116  12-11-20 13:39:32:116  UnifiedGenotyper          1  true          12-11-20 13:40:34:835    62719  1353436834835
ExampleUnifiedGenotyper-1-14_1977   canoespark1  1353436658392  12-11-20 13:37:38:392  UnifiedGenotyper          1  true          12-11-20 13:39:28:609   110217  1353436768609
ExampleUnifiedGenotyper-1-130_1978  canoespark1  1353436758923  12-11-20 13:39:18:923  UnifiedGenotyper          1  true          12-11-20 13:40:13:091    54168  1353436813091
ExampleUnifiedGenotyper-1-91_1979   canoespark2  1353436719457  12-11-20 13:38:39:457  UnifiedGenotyper          1  true          12-11-20 13:39:35:281    55824  1353436775281
ExampleUnifiedGenotyper-1-64_1980   canoespark3  1353436658997  12-11-20 13:37:38:997  UnifiedGenotyper          1  true          12-11-20 13:38:36:415    57418  1353436716415
ExampleUnifiedGenotyper-1-255_1981  canoespark2  1353436861626  12-11-20 13:41:01:626  UnifiedGenotyper          1  true          12-11-20 13:41:28:959    27333  1353436888959
ExampleUnifiedGenotyper-1-179_1982  canoespark2  1353436790735  12-11-20 13:39:50:735  UnifiedGenotyper          1  true          12-11-20 13:40:39:937    49202  1353436839937
ExampleUnifiedGenotyper-1-22_1983   canoespark1  1353436658495  12-11-20 13:37:38:495  UnifiedGenotyper          1  true          12-11-20 13:38:51:643    73148  1353436731643
ExampleUnifiedGenotyper-1-246_1984  canoespark1  1353436851115  12-11-20 13:40:51:115  UnifiedGenotyper          1  true          12-11-20 13:41:34:561    43446  1353436894561
ExampleUnifiedGenotyper-1-84_1985   canoespark3  1353436717257  12-11-20 13:38:37:257  UnifiedGenotyper          1  true          12-11-20 13:39:32:669    55412  1353436772669
ExampleUnifiedGenotyper-1-110_1986  canoespark1  1353436725858  12-11-20 13:38:45:858  UnifiedGenotyper          1  true          12-11-20 13:39:50:734    64876  1353436790734
ExampleUnifiedGenotyper-1-228_1987  canoespark3  1353436837976  12-11-20 13:40:37:976  UnifiedGenotyper          1  true          12-11-20 13:41:46:028    68052  1353436906028
ExampleUnifiedGenotyper-1-135_1988  canoespark2  1353436763374  12-11-20 13:39:23:374  UnifiedGenotyper          1  true          12-11-20 13:40:15:133    51759  1353436815133
ExampleUnifiedGenotyper-1-211_1989  canoespark2  1353436828037  12-11-20 13:40:28:037  UnifiedGenotyper          1  true          12-11-20 13:41:53:478    85441  1353436913478
ExampleUnifiedGenotyper-1-137_1990  canoespark0  1353436764317  12-11-20 13:39:24:317  UnifiedGenotyper          1  true          12-11-20 13:40:19:279    54962  1353436819279
ExampleUnifiedGenotyper-1-192_1991  canoespark3  1353436811600  12-11-20 13:40:11:600  UnifiedGenotyper          1  true          12-11-20 13:41:00:666    49066  1353436860666
ExampleUnifiedGenotyper-1-218_1992  canoespark1  1353436831757  12-11-20 13:40:31:757  UnifiedGenotyper          1  true          12-11-20 13:41:25:840    54083  1353436885840
ExampleUnifiedGenotyper-1-249_1993  canoespark0  1353436853866  12-11-20 13:40:53:866  UnifiedGenotyper          1  true          12-11-20 13:41:43:372    49506  1353436903372
ExampleUnifiedGenotyper-1-256_1994  canoespark3  1353436865176  12-11-20 13:41:05:176  UnifiedGenotyper          1  true          12-11-20 13:41:32:397    27221  1353436892397
ExampleUnifiedGenotyper-1-251_1995  canoespark2  1353436858253  12-11-20 13:40:58:253  UnifiedGenotyper          1  true          12-11-20 13:41:47:658    49405  1353436907658
ExampleUnifiedGenotyper-1-67_1996   canoespark2  1353436707659  12-11-20 13:38:27:659  UnifiedGenotyper          1  true          12-11-20 13:39:22:681    55022  1353436762681
ExampleUnifiedGenotyper-1-227_1997  canoespark2  1353436837642  12-11-20 13:40:37:642  UnifiedGenotyper          1  true          12-11-20 13:41:43:769    66127  1353436903769
ExampleUnifiedGenotyper-1-131_1998  canoespark2  1353436760233  12-11-20 13:39:20:233  UnifiedGenotyper          1  true          12-11-20 13:40:17:873    57640  1353436817873
ExampleUnifiedGenotyper-1-207_1999  canoespark2  1353436825512  12-11-20 13:40:25:512  UnifiedGenotyper          1  true          12-11-20 13:41:27:769    62257  1353436887769
ExampleUnifiedGenotyper-1-3_2000    canoespark2  1353436658030  12-11-20 13:37:38:030  UnifiedGenotyper          1  true          12-11-20 13:39:06:141    88111  1353436746141
ExampleUnifiedGenotyper-1-144_2001  canoespark3  1353436768609  12-11-20 13:39:28:609  UnifiedGenotyper          1  true          12-11-20 13:40:31:197    62588  1353436831197
ExampleUnifiedGenotyper-1-55_2002   canoespark2  1353436658885  12-11-20 13:37:38:885  UnifiedGenotyper          1  true          12-11-20 13:38:38:892    60007  1353436718892
ExampleUnifiedGenotyper-1-216_2003  canoespark3  1353436831197  12-11-20 13:40:31:197  UnifiedGenotyper          1  true          12-11-20 13:41:23:969    52772  1353436883969
ExampleUnifiedGenotyper-1-111_2004  canoespark2  1353436725931  12-11-20 13:38:45:931  UnifiedGenotyper          1  true          12-11-20 13:39:45:880    59949  1353436785880
ExampleUnifiedGenotyper-1-257_2005  canoespark0  1353436866328  12-11-20 13:41:06:328  UnifiedGenotyper          1  true          12-11-20 13:41:56:315    49987  1353436916315
ExampleUnifiedGenotyper-1-5_2006    canoespark0  1353436658070  12-11-20 13:37:38:070  UnifiedGenotyper          1  true          12-11-20 13:39:05:720    87650  1353436745720
ExampleUnifiedGenotyper-1-221_2007  canoespark0  1353436833153  12-11-20 13:40:33:153  UnifiedGenotyper          1  true          12-11-20 13:41:34:302    61149  1353436894302
ExampleUnifiedGenotyper-1-230_2008  canoespark1  1353436839180  12-11-20 13:40:39:180  UnifiedGenotyper          1  true          12-11-20 13:41:55:720    76540  1353436915720
ExampleUnifiedGenotyper-1-162_2009  canoespark1  1353436778715  12-11-20 13:39:38:715  UnifiedGenotyper          1  true          12-11-20 13:40:45:140    66425  1353436845140
ExampleUnifiedGenotyper-1-65_2010   canoespark0  1353436659007  12-11-20 13:37:39:007  UnifiedGenotyper          1  true          12-11-20 13:38:36:849    57842  1353436716849
ExampleUnifiedGenotyper-1-143_2011  canoespark2  1353436768404  12-11-20 13:39:28:404  UnifiedGenotyper          1  true          12-11-20 13:40:18:053    49649  1353436818053
ExampleUnifiedGenotyper-1-106_2012  canoespark1  1353436724616  12-11-20 13:38:44:616  UnifiedGenotyper          1  true          12-11-20 13:39:44:308    59692  1353436784308
ExampleUnifiedGenotyper-1-26_2013   canoespark1  1353436658546  12-11-20 13:37:38:546  UnifiedGenotyper          1  true          12-11-20 13:38:43:283    64737  1353436723283
ExampleUnifiedGenotyper-1-129_2014  canoespark0  1353436750300  12-11-20 13:39:10:300  UnifiedGenotyper          1  true          12-11-20 13:40:06:173    55873  1353436806173
ExampleUnifiedGenotyper-1-170_2015  canoespark1  1353436785545  12-11-20 13:39:45:545  UnifiedGenotyper          1  true          12-11-20 13:40:33:795    48250  1353436833795
ExampleUnifiedGenotyper-1-23_2016   canoespark2  1353436658506  12-11-20 13:37:38:506  UnifiedGenotyper          1  true          12-11-20 13:38:35:420    56914  1353436715420
ExampleUnifiedGenotyper-1-169_2017  canoespark0  1353436784308  12-11-20 13:39:44:308  UnifiedGenotyper          1  true          12-11-20 13:40:31:756    47448  1353436831756
ExampleUnifiedGenotyper-1-48_2018   canoespark3  1353436658794  12-11-20 13:37:38:794  UnifiedGenotyper          1  true          12-11-20 13:38:30:860    52066  1353436710860
ExampleUnifiedGenotyper-1-187_2019  canoespark2  1353436804083  12-11-20 13:40:04:083  UnifiedGenotyper          1  true          12-11-20 13:40:53:866    49783  1353436853866
ExampleUnifiedGenotyper-1-244_2020  canoespark3  1353436848975  12-11-20 13:40:48:975  UnifiedGenotyper          1  true          12-11-20 13:41:36:706    47731  1353436896706
ExampleUnifiedGenotyper-1-68_2021   canoespark3  1353436708278  12-11-20 13:38:28:278  UnifiedGenotyper          1  true          12-11-20 13:39:21:568    53290  1353436761568
ExampleUnifiedGenotyper-1-90_2022   canoespark1  1353436718905  12-11-20 13:38:38:905  UnifiedGenotyper          1  true          12-11-20 13:39:33:379    54474  1353436773379
ExampleUnifiedGenotyper-1-120_2023  canoespark3  1353436730951  12-11-20 13:38:50:951  UnifiedGenotyper          1  true          12-11-20 13:39:51:608    60657  1353436791608
ExampleUnifiedGenotyper-1-200_2024  canoespark3  1353436818053  12-11-20 13:40:18:053  UnifiedGenotyper          1  true          12-11-20 13:41:24:983    66930  1353436884983
ExampleUnifiedGenotyper-1-13_2025   canoespark0  1353436658376  12-11-20 13:37:38:376  UnifiedGenotyper          1  true          12-11-20 13:38:35:382    57006  1353436715382
ExampleUnifiedGenotyper-1-180_2026  canoespark3  1353436791608  12-11-20 13:39:51:608  UnifiedGenotyper          1  true          12-11-20 13:40:40:068    48460  1353436840068
ExampleUnifiedGenotyper-1-78_2027   canoespark1  1353436715382  12-11-20 13:38:35:382  UnifiedGenotyper          1  true          12-11-20 13:39:24:247    48865  1353436764247
ExampleUnifiedGenotyper-1-164_2028  canoespark3  1353436780186  12-11-20 13:39:40:186  UnifiedGenotyper          1  true          12-11-20 13:40:37:642    57456  1353436837642
ExampleUnifiedGenotyper-1-57_2029   canoespark0  1353436658924  12-11-20 13:37:38:924  UnifiedGenotyper          1  true          12-11-20 13:38:44:616    65692  1353436724616
ExampleUnifiedGenotyper-1-213_2030  canoespark0  1353436828565  12-11-20 13:40:28:565  UnifiedGenotyper          1  true          12-11-20 13:41:36:132    67567  1353436896132
ExampleUnifiedGenotyper-1-19_2031   canoespark2  1353436658457  12-11-20 13:37:38:457  UnifiedGenotyper          1  true          12-11-20 13:38:50:951    72494  1353436730951
ExampleUnifiedGenotyper-1-16_2032   canoespark3  1353436658419  12-11-20 13:37:38:419  UnifiedGenotyper          1  true          12-11-20 13:38:45:931    67512  1353436725931
ExampleUnifiedGenotyper-1-128_2033  canoespark3  1353436746142  12-11-20 13:39:06:142  UnifiedGenotyper          1  true          12-11-20 13:40:31:253    85111  1353436831253
ExampleUnifiedGenotyper-1-6_2034    canoespark1  1353436658082  12-11-20 13:37:38:082  UnifiedGenotyper          1  true          12-11-20 13:38:41:916    63834  1353436721916
ExampleUnifiedGenotyper-1-118_2035  canoespark1  1353436730554  12-11-20 13:38:50:554  UnifiedGenotyper          1  true          12-11-20 13:39:45:545    54991  1353436785545
ExampleUnifiedGenotyper-1-21_2036   canoespark0  1353436658479  12-11-20 13:37:38:479  UnifiedGenotyper          1  true          12-11-20 13:38:47:350    68871  1353436727350
ExampleUnifiedGenotyper-1-156_2037  canoespark3  1353436774998  12-11-20 13:39:34:998  UnifiedGenotyper          1  true          12-11-20 13:40:41:727    66729  1353436841727
ExampleUnifiedGenotyper-1-182_2038  canoespark1  1353436795534  12-11-20 13:39:55:534  UnifiedGenotyper          1  true          12-11-20 13:40:45:646    50112  1353436845646
ExampleUnifiedGenotyper-1-153_2039  canoespark0  1353436772669  12-11-20 13:39:32:669  UnifiedGenotyper          1  true          12-11-20 13:40:26:442    53773  1353436826442
ExampleUnifiedGenotyper-1-122_2040  canoespark1  1353436731679  12-11-20 13:38:51:679  UnifiedGenotyper          1  true          12-11-20 13:39:56:137    64458  1353436796137
ExampleUnifiedGenotyper-1-27_2041   canoespark2  1353436658557  12-11-20 13:37:38:557  UnifiedGenotyper          1  true          12-11-20 13:38:38:130    59573  1353436718130
ExampleUnifiedGenotyper-1-73_2042   canoespark0  1353436711063  12-11-20 13:38:31:063  UnifiedGenotyper          1  true          12-11-20 13:39:18:923    47860  1353436758923
ExampleUnifiedGenotyper-1-66_2043   canoespark1  1353436694494  12-11-20 13:38:14:494  UnifiedGenotyper          1  true          12-11-20 13:39:10:300    55806  1353436750300
ExampleUnifiedGenotyper-1-253_2044  canoespark0  1353436859072  12-11-20 13:40:59:072  UnifiedGenotyper          1  true          12-11-20 13:41:37:973    38901  1353436897973
ExampleUnifiedGenotyper-1-85_2045   canoespark0  1353436717582  12-11-20 13:38:37:582  UnifiedGenotyper          1  true          12-11-20 13:39:38:964    61382  1353436778964
ExampleUnifiedGenotyper-1-62_2046   canoespark1  1353436658976  12-11-20 13:37:38:976  UnifiedGenotyper          1  true          12-11-20 13:38:33:289    54313  1353436713289
ExampleUnifiedGenotyper-1-241_2047  canoespark0  1353436844977  12-11-20 13:40:44:977  UnifiedGenotyper          1  true          12-11-20 13:41:39:343    54366  1353436899343
ExampleUnifiedGenotyper-1-124_2048  canoespark3  1353436735495  12-11-20 13:38:55:495  UnifiedGenotyper          1  true          12-11-20 13:40:04:047    68552  1353436804047
ExampleUnifiedGenotyper-1-215_2049  canoespark2  1353436829914  12-11-20 13:40:29:914  UnifiedGenotyper          1  true          12-11-20 13:41:24:965    55051  1353436884965
ExampleUnifiedGenotyper-1-99_2050   canoespark2  1353436720638  12-11-20 13:38:40:638  UnifiedGenotyper          1  true          12-11-20 13:39:31:057    50419  1353436771057
ExampleUnifiedGenotyper-1-198_2051  canoespark1  1353436815133  12-11-20 13:40:15:133  UnifiedGenotyper          1  true          12-11-20 13:41:33:862    78729  1353436893862
ExampleUnifiedGenotyper-1-72_2052   canoespark3  1353436710861  12-11-20 13:38:30:861  UnifiedGenotyper          1  true          12-11-20 13:39:24:317    53456  1353436764317
ExampleUnifiedGenotyper-1-2_2053    canoespark1  1353436658018  12-11-20 13:37:38:018  UnifiedGenotyper          1  true          12-11-20 13:38:52:378    74360  1353436732378
ExampleUnifiedGenotyper-1-186_2054  canoespark1  1353436804047  12-11-20 13:40:04:047  UnifiedGenotyper          1  true          12-11-20 13:40:52:446    48399  1353436852446
ExampleUnifiedGenotyper-1-108_2055  canoespark3  1353436725392  12-11-20 13:38:45:392  UnifiedGenotyper          1  true          12-11-20 13:39:32:116    46724  1353436772116
ExampleUnifiedGenotyper-1-53_2056   canoespark0  1353436658867  12-11-20 13:37:38:867  UnifiedGenotyper          1  true          12-11-20 13:38:51:679    72812  1353436731679
ExampleUnifiedGenotyper-1-159_2057  canoespark2  1353436777279  12-11-20 13:39:37:279  UnifiedGenotyper          1  true          12-11-20 13:40:32:315    55036  1353436832315
ExampleUnifiedGenotyper-1-87_2058   canoespark2  1353436718131  12-11-20 13:38:38:131  UnifiedGenotyper          1  true          12-11-20 13:39:43:914    65783  1353436783914
ExampleUnifiedGenotyper-1-234_2059  canoespark1  1353436839938  12-11-20 13:40:39:938  UnifiedGenotyper          1  true          12-11-20 13:41:40:167    60229  1353436900167
ExampleUnifiedGenotyper-1-238_2060  canoespark1  1353436842315  12-11-20 13:40:42:315  UnifiedGenotyper          1  true          12-11-20 13:41:59:655    77340  1353436919655
ExampleUnifiedGenotyper-1-12_2061   canoespark3  1353436658363  12-11-20 13:37:38:363  UnifiedGenotyper          1  true          12-11-20 13:38:14:494    36131  1353436694494
ExampleUnifiedGenotyper-1-52_2062   canoespark3  1353436658857  12-11-20 13:37:38:857  UnifiedGenotyper          1  true          12-11-20 13:38:48:612    69755  1353436728612
ExampleUnifiedGenotyper-1-82_2063   canoespark1  1353436716533  12-11-20 13:38:36:533  UnifiedGenotyper          1  true          12-11-20 13:39:25:907    49374  1353436765907
ExampleUnifiedGenotyper-1-222_2064  canoespark1  1353436833454  12-11-20 13:40:33:454  UnifiedGenotyper          1  true          12-11-20 13:41:57:711    84257  1353436917711
ExampleUnifiedGenotyper-1-209_2065  canoespark0  1353436826442  12-11-20 13:40:26:442  UnifiedGenotyper          1  true          12-11-20 13:41:41:654    75212  1353436901654
ExampleUnifiedGenotyper-1-157_2066  canoespark0  1353436775282  12-11-20 13:39:35:282  UnifiedGenotyper          1  true          12-11-20 13:41:01:626    86344  1353436861626
ExampleUnifiedGenotyper-1-35_2067   canoespark2  1353436658647  12-11-20 13:37:38:647  UnifiedGenotyper          1  true          12-11-20 13:38:40:418    61771  1353436720418
ExampleUnifiedGenotyper-1-112_2068  canoespark3  1353436727350  12-11-20 13:38:47:350  UnifiedGenotyper          1  true          12-11-20 13:40:11:600    84250  1353436811600
ExampleUnifiedGenotyper-1-81_2069   canoespark0  1353436716465  12-11-20 13:38:36:465  UnifiedGenotyper          1  true          12-11-20 13:39:29:451    52986  1353436769451
ExampleUnifiedGenotyper-1-232_2070  canoespark3  1353436839542  12-11-20 13:40:39:542  UnifiedGenotyper          1  true          12-11-20 13:41:22:168    42626  1353436882168
ExampleUnifiedGenotyper-1-226_2071  canoespark1  1353436837615  12-11-20 13:40:37:615  UnifiedGenotyper          1  true          12-11-20 13:41:55:000    77385  1353436915000
ExampleUnifiedGenotyper-1-176_2072  canoespark3  1353436788159  12-11-20 13:39:48:159  UnifiedGenotyper          1  true          12-11-20 13:40:42:314    54155  1353436842314
ExampleUnifiedGenotyper-1-243_2073  canoespark2  1353436845647  12-11-20 13:40:45:647  UnifiedGenotyper          1  true          12-11-20 13:41:43:349    57702  1353436903349
ExampleUnifiedGenotyper-1-125_2074  canoespark0  1353436737466  12-11-20 13:38:57:466  UnifiedGenotyper          1  true          12-11-20 13:40:07:034    69568  1353436807034
ExampleUnifiedGenotyper-1-83_2075   canoespark2  1353436716850  12-11-20 13:38:36:850  UnifiedGenotyper          1  true          12-11-20 13:39:26:928    50078  1353436766928
ExampleUnifiedGenotyper-1-203_2076  canoespark2  1353436820717  12-11-20 13:40:20:717  UnifiedGenotyper          1  true          12-11-20 13:41:33:425    72708  1353436893425
ExampleUnifiedGenotyper-1-163_2077  canoespark2  1353436778965  12-11-20 13:39:38:965  UnifiedGenotyper          1  true          12-11-20 13:40:58:253    79288  1353436858253
ExampleUnifiedGenotyper-1-37_2078   canoespark0  1353436658668  12-11-20 13:37:38:668  UnifiedGenotyper          1  true          12-11-20 13:38:45:392    66724  1353436725392
